x,y,z
35,54,3.4162
36,54,3.6690
37,54,3.9030
38,54,4.1147
39,54,4.3009
40,54,4.4594
41,54,4.5887
42,54,4.6880
43,54,4.7577
44,54,4.7986
45,54,4.8124
46,54,4.8015
47,54,4.7685
48,54,4.7168
49,54,4.6496
50,54,4.5705
51,54,4.4829
52,54,4.3900
53,54,4.2948
54,54,4.1996
55,54,4.1064
56,54,4.0165
57,54,3.9308
58,54,3.8493
59,54,3.7715
60,54,3.6964
61,54,3.6225
62,54,3.5479
63,54,3.4705
64,54,3.3879
65,54,3.2978
66,54,3.1981
67,54,3.0869
68,54,2.9627
69,54,2.8243
70,54,2.6712
71,54,2.5036
72,54,2.3222
73,54,2.1285
74,54,1.9244
75,54,1.7126
76,54,1.4961
77,54,1.2784
78,54,1.0634
79,54,0.8548
80,54,0.6565
81,54,0.4723
82,54,0.3056
83,54,0.1593
84,54,0.0359
85,54,-0.0628
86,54,-0.1359
87,54,-0.1830
88,54,-0.2048
89,54,-0.2024
90,54,-0.1781
91,54,-0.1345
92,54,-0.0751
93,54,-0.0035
94,54,0.0760
95,54,0.1593
96,54,0.2420
97,54,0.3199
98,54,0.3893
99,54,0.4466
0,53,0.0331
1,53,0.1397
2,53,0.2437
3,53,0.3415
4,53,0.4300
5,53,0.5063
6,53,0.5682
7,53,0.6144
8,53,0.6440
9,53,0.6572
10,53,0.6548
11,53,0.6387
12,53,0.6112
13,53,0.5755
14,53,0.5352
15,53,0.4943
16,53,0.4573
17,53,0.4285
18,53,0.4122
19,53,0.4126
20,53,0.4333
21,53,0.4776
22,53,0.5479
23,53,0.6459
24,53,0.7725
25,53,0.9275
26,53,1.1101
27,53,1.3184
28,53,1.5497
29,53,1.8005
30,53,2.0669
31,53,2.3440
32,53,2.6271
33,53,2.9108
34,53,3.1901
35,53,3.4598
36,53,3.7151
37,53,3.9517
38,53,4.1659
39,53,4.3545
40,53,4.5153
41,53,4.6467
42,53,4.7481
43,53,4.8196
44,53,4.8621
45,53,4.8774
46,53,4.8676
47,53,4.8356
48,53,4.7845
49,53,4.7178
50,53,4.6388
51,53,4.5511
52,53,4.4578
53,53,4.3618
54,53,4.2657
55,53,4.1713
56,53,4.0801
57,53,3.9927
58,53,3.9094
59,53,3.8296
60,53,3.7523
61,53,3.6761
62,53,3.5991
63,53,3.5192
64,53,3.4340
65,53,3.3414
66,53,3.2391
67,53,3.1252
68,53,2.9984
69,53,2.8574
70,53,2.7019
71,53,2.5319
72,53,2.3482
73,53,2.1522
74,53,1.9460
75,53,1.7321
76,53,1.5137
77,53,1.2943
78,53,1.0776
79,53,0.8675
80,53,0.6678
81,53,0.4823
82,53,0.3144
83,53,0.1671
84,53,0.0427
85,53,-0.0569
86,53,-0.1308
87,53,-0.1786
88,53,-0.2010
89,53,-0.1992
90,53,-0.1753
91,53,-0.1322
92,53,-0.0731
93,53,-0.0018
94,53,0.0775
95,53,0.1605
96,53,0.2430
97,53,0.3207
98,53,0.3900
99,53,0.4472
0,52,0.0334
1,52,0.1401
2,52,0.2442
3,52,0.3421
4,52,0.4307
5,52,0.5072
6,52,0.5693
7,52,0.6156
8,52,0.6454
9,52,0.6589
10,52,0.6568
11,52,0.6410
12,52,0.6140
13,52,0.5787
14,52,0.5389
15,52,0.4986
16,52,0.4622
17,52,0.4341
18,52,0.4186
19,52,0.4198
20,52,0.4415
21,52,0.4868
22,52,0.5582
23,52,0.6574
24,52,0.7852
25,52,0.9416
26,52,1.1257
27,52,1.3355
28,52,1.5684
29,52,1.8210
30,52,2.0890
31,52,2.3680
32,52,2.6529
33,52,2.9385
34,52,3.2197
35,52,3.4912
36,52,3.7484
37,52,3.9869
38,52,4.2029
39,52,4.3933
40,52,4.5557
41,52,4.6887
42,52,4.7915
43,52,4.8643
44,52,4.9080
45,52,4.9243
46,52,4.9154
47,52,4.8841
48,52,4.8335
49,52,4.7670
50,52,4.6881
51,52,4.6003
52,52,4.5067
53,52,4.4103
54,52,4.3135
55,52,4.2183
56,52,4.1260
57,52,4.0375
58,52,3.9528
59,52,3.8716
60,52,3.7927
61,52,3.7149
62,52,3.6361
63,52,3.5544
64,52,3.4674
65,52,3.3728
66,52,3.2686
67,52,3.1529
68,52,3.0242
69,52,2.8814
70,52,2.7240
71,52,2.5523
72,52,2.3669
73,52,2.1693
74,52,1.9616
75,52,1.7463
76,52,1.5265
77,52,1.3058
78,52,1.0879
79,52,0.8766
80,52,0.6760
81,52,0.4895
82,52,0.3208
83,52,0.1727
84,52,0.0476
85,52,-0.0527
86,52,-0.1271
87,52,-0.1754
88,52,-0.1982
89,52,-0.1968
90,52,-0.1733
91,52,-0.1305
92,52,-0.0716
93,52,-0.0006
94,52,0.0785
95,52,0.1614
96,52,0.2437
97,52,0.3213
98,52,0.3904
99,52,0.4476
0,51,0.0336
1,51,0.1403
2,51,0.2445
3,51,0.3425
4,51,0.4311
5,51,0.5077
6,51,0.5699
7,51,0.6163
8,51,0.6463
9,51,0.6599
10,51,0.6581
11,51,0.6425
12,51,0.6156
13,51,0.5806
14,51,0.5411
15,51,0.5012
16,51,0.4651
17,51,0.4374
18,51,0.4224
19,51,0.4242
20,51,0.4464
21,51,0.4924
22,51,0.5644
23,51,0.6643
24,51,0.7929
25,51,0.9502
26,51,1.1351
27,51,1.3459
28,51,1.5798
29,51,1.8333
30,51,2.1024
31,51,2.3825
32,51,2.6685
33,51,2.9553
34,51,3.2375
35,51,3.5103
36,51,3.7686
37,51,4.0082
38,51,4.2253
39,51,4.4167
40,51,4.5802
41,51,4.7141
42,51,4.8178
43,51,4.8914
44,51,4.9358
45,51,4.9527
46,51,4.9443
47,51,4.9134
48,51,4.8631
49,51,4.7968
50,51,4.7180
51,51,4.6301
52,51,4.5363
53,51,4.4396
54,51,4.3424
55,51,4.2466
56,51,4.1538
57,51,4.0645
58,51,3.9791
59,51,3.8969
60,51,3.8172
61,51,3.7383
62,51,3.6585
63,51,3.5757
64,51,3.4875
65,51,3.3919
66,51,3.2865
67,51,3.1697
68,51,3.0398
69,51,2.8959
70,51,2.7375
71,51,2.5646
72,51,2.3782
73,51,2.1797
74,51,1.9710
75,51,1.7548
76,51,1.5342
77,51,1.3127
78,51,1.0941
79,51,0.8822
80,51,0.6809
81,51,0.4939
82,51,0.3246
83,51,0.1760
84,51,0.0505
85,51,-0.0501
86,51,-0.1248
87,51,-0.1735
88,51,-0.1965
89,51,-0.1954
90,51,-0.1721
91,51,-0.1294
92,51,-0.0708
93,51,0.0001
94,51,0.0791
95,51,0.1619
96,51,0.2441
97,51,0.3217
98,51,0.3907
99,51,0.4478
0,50,0.0337
1,50,0.1404
2,50,0.2446
3,50,0.3426
4,50,0.4313
5,50,0.5078
6,50,0.5701
7,50,0.6166
8,50,0.6466
9,50,0.6603
10,50,0.6585
11,50,0.6429
12,50,0.6162
13,50,0.5812
14,50,0.5418
15,50,0.5020
16,50,0.4661
17,50,0.4386
18,50,0.4237
19,50,0.4256
20,50,0.4481
21,50,0.4942
22,50,0.5665
23,50,0.6667
24,50,0.7955
25,50,0.9531
26,50,1.1383
27,50,1.3494
28,50,1.5836
29,50,1.8375
30,50,2.1069
31,50,2.3874
32,50,2.6737
33,50,2.9609
34,50,3.2435
35,50,3.5166
36,50,3.7754
37,50,4.0153
38,50,4.2328
39,50,4.4246
40,50,4.5883
41,50,4.7226
42,50,4.8266
43,50,4.9004
44,50,4.9451
45,50,4.9622
46,50,4.9540
47,50,4.9232
48,50,4.8730
49,50,4.8068
50,50,4.7280
51,50,4.6401
52,50,4.5462
53,50,4.4494
54,50,4.3521
55,50,4.2562
56,50,4.1631
57,50,4.0736
58,50,3.9879
59,50,3.9054
60,50,3.8254
61,50,3.7462
62,50,3.6660
63,50,3.5828
64,50,3.4943
65,50,3.3982
66,50,3.2925
67,50,3.1753
68,50,3.0450
69,50,2.9007
70,50,2.7419
71,50,2.5688
72,50,2.3820
73,50,2.1831
74,50,1.9741
75,50,1.7577
76,50,1.5368
77,50,1.3151
78,50,1.0962
79,50,0.8841
80,50,0.6825
81,50,0.4954
82,50,0.3259
83,50,0.1772
84,50,0.0515
85,50,-0.0492
86,50,-0.1241
87,50,-0.1728
88,50,-0.1960
89,50,-0.1949
90,50,-0.1717
91,50,-0.1291
92,50,-0.0705
93,50,0.0004
94,50,0.0793
95,50,0.1621
96,50,0.2443
97,50,0.3218
98,50,0.3908
99,50,0.4479
0,49,0.0336
1,49,0.1403
2,49,0.2445
3,49,0.3425
4,49,0.4311
5,49,0.5077
6,49,0.5699
7,49,0.6163
8,49,0.6463
9,49,0.6599
10,49,0.6581
11,49,0.6425
12,49,0.6156
13,49,0.5806
14,49,0.5411
15,49,0.5012
16,49,0.4651
17,49,0.4374
18,49,0.4224
19,49,0.4242
20,49,0.4464
21,49,0.4924
22,49,0.5644
23,49,0.6643
24,49,0.7929
25,49,0.9502
26,49,1.1351
27,49,1.3459
28,49,1.5798
29,49,1.8333
30,49,2.1024
31,49,2.3825
32,49,2.6685
33,49,2.9553
34,49,3.2375
35,49,3.5103
36,49,3.7686
37,49,4.0082
38,49,4.2253
39,49,4.4167
40,49,4.5802
41,49,4.7141
42,49,4.8178
43,49,4.8914
44,49,4.9358
45,49,4.9527
46,49,4.9443
47,49,4.9134
48,49,4.8631
49,49,4.7968
50,49,4.7180
51,49,4.6301
52,49,4.5363
53,49,4.4396
54,49,4.3424
55,49,4.2466
56,49,4.1538
57,49,4.0645
58,49,3.9791
59,49,3.8969
60,49,3.8172
61,49,3.7383
62,49,3.6585
63,49,3.5757
64,49,3.4875
65,49,3.3919
66,49,3.2865
67,49,3.1697
68,49,3.0398
69,49,2.8959
70,49,2.7375
71,49,2.5646
72,49,2.3782
73,49,2.1797
74,49,1.9710
75,49,1.7548
76,49,1.5342
77,49,1.3127
78,49,1.0941
79,49,0.8822
80,49,0.6809
81,49,0.4939
82,49,0.3246
83,49,0.1760
84,49,0.0505
85,49,-0.0501
86,49,-0.1248
87,49,-0.1735
88,49,-0.1965
89,49,-0.1954
90,49,-0.1721
91,49,-0.1294
92,49,-0.0708
93,49,0.0001
94,49,0.0791
95,49,0.1619
96,49,0.2441
97,49,0.3217
98,49,0.3907
99,49,0.4478
0,48,0.0334
1,48,0.1401
2,48,0.2442
3,48,0.3421
4,48,0.4307
5,48,0.5072
6,48,0.5693
7,48,0.6156
8,48,0.6454
9,48,0.6589
10,48,0.6568
11,48,0.6410
12,48,0.6140
13,48,0.5787
14,48,0.5389
15,48,0.4986
16,48,0.4622
17,48,0.4341
18,48,0.4186
19,48,0.4198
20,48,0.4415
21,48,0.4868
22,48,0.5582
23,48,0.6574
24,48,0.7852
25,48,0.9416
26,48,1.1257
27,48,1.3355
28,48,1.5684
29,48,1.8210
30,48,2.0890
31,48,2.3680
32,48,2.6529
33,48,2.9385
34,48,3.2197
35,48,3.4912
36,48,3.7484
37,48,3.9869
38,48,4.2029
39,48,4.3933
40,48,4.5557
41,48,4.6887
42,48,4.7915
43,48,4.8643
44,48,4.9080
45,48,4.9243
46,48,4.9154
47,48,4.8841
48,48,4.8335
49,48,4.7670
50,48,4.6881
51,48,4.6003
52,48,4.5067
53,48,4.4103
54,48,4.3135
55,48,4.2183
56,48,4.1260
57,48,4.0375
58,48,3.9528
59,48,3.8716
60,48,3.7927
61,48,3.7149
62,48,3.6361
63,48,3.5544
64,48,3.4674
65,48,3.3728
66,48,3.2686
67,48,3.1529
68,48,3.0242
69,48,2.8814
70,48,2.7240
71,48,2.5523
72,48,2.3669
73,48,2.1693
74,48,1.9616
75,48,1.7463
76,48,1.5265
77,48,1.3058
78,48,1.0879
79,48,0.8766
80,48,0.6760
81,48,0.4895
82,48,0.3208
83,48,0.1727
84,48,0.0476
85,48,-0.0527
86,48,-0.1271
87,48,-0.1754
88,48,-0.1982
89,48,-0.1968
90,48,-0.1733
91,48,-0.1305
92,48,-0.0716
93,48,-0.0006
94,48,0.0785
95,48,0.1614
96,48,0.2437
97,48,0.3213
98,48,0.3904
99,48,0.4476
0,47,0.0331
1,47,0.1397
2,47,0.2437
3,47,0.3415
4,47,0.4300
5,47,0.5063
6,47,0.5682
7,47,0.6144
8,47,0.6440
9,47,0.6572
10,47,0.6548
11,47,0.6387
12,47,0.6112
13,47,0.5755
14,47,0.5352
15,47,0.4943
16,47,0.4573
17,47,0.4285
18,47,0.4122
19,47,0.4126
20,47,0.4333
21,47,0.4776
22,47,0.5479
23,47,0.6459
24,47,0.7725
25,47,0.9275
26,47,1.1101
27,47,1.3184
28,47,1.5497
29,47,1.8005
30,47,2.0669
31,47,2.3440
32,47,2.6271
33,47,2.9108
34,47,3.1901
35,47,3.4598
36,47,3.7151
37,47,3.9517
38,47,4.1659
39,47,4.3545
40,47,4.5153
41,47,4.6467
42,47,4.7481
43,47,4.8196
44,47,4.8621
45,47,4.8774
46,47,4.8676
47,47,4.8356
48,47,4.7845
49,47,4.7178
50,47,4.6388
51,47,4.5511
52,47,4.4578
53,47,4.3618
54,47,4.2657
55,47,4.1713
56,47,4.0801
57,47,3.9927
58,47,3.9094
59,47,3.8296
60,47,3.7523
61,47,3.6761
62,47,3.5991
63,47,3.5192
64,47,3.4340
65,47,3.3414
66,47,3.2391
67,47,3.1252
68,47,2.9984
69,47,2.8574
70,47,2.7019
71,47,2.5319
72,47,2.3482
73,47,2.1522
74,47,1.9460
75,47,1.7321
76,47,1.5137
77,47,1.2943
78,47,1.0776
79,47,0.8675
80,47,0.6678
81,47,0.4823
82,47,0.3144
83,47,0.1671
84,47,0.0427
85,47,-0.0569
86,47,-0.1308
87,47,-0.1786
88,47,-0.2010
89,47,-0.1992
90,47,-0.1753
91,47,-0.1322
92,47,-0.0731
93,47,-0.0018
94,47,0.0775
95,47,0.1605
96,47,0.2430
97,47,0.3207
98,47,0.3900
99,47,0.4472
0,46,0.0326
1,46,0.1391
2,46,0.2430
3,46,0.3407
4,46,0.4290
5,46,0.5051
6,46,0.5668
7,46,0.6127
8,46,0.6420
9,46,0.6548
10,46,0.6520
11,46,0.6354
12,46,0.6074
13,46,0.5711
14,46,0.5301
15,46,0.4884
16,46,0.4505
17,46,0.4207
18,46,0.4034
19,46,0.4026
20,46,0.4221
21,46,0.4649
22,46,0.5337
23,46,0.6300
24,46,0.7548
25,46,0.9079
26,46,1.0885
27,46,1.2947
28,46,1.5238
29,46,1.7723
30,46,2.0362
31,46,2.3109
32,46,2.5914
33,46,2.8725
34,46,3.1492
35,46,3.4162
36,46,3.6690
37,46,3.9030
38,46,4.1147
39,46,4.3009
40,46,4.4594
41,46,4.5887
42,46,4.6880
43,46,4.7577
44,46,4.7986
45,46,4.8124
46,46,4.8015
47,46,4.7685
48,46,4.7168
49,46,4.6496
50,46,4.5705
51,46,4.4829
52,46,4.3900
53,46,4.2948
54,46,4.1996
55,46,4.1064
56,46,4.0165
57,46,3.9308
58,46,3.8493
59,46,3.7715
60,46,3.6964
61,46,3.6225
62,46,3.5479
63,46,3.4705
64,46,3.3879
65,46,3.2978
66,46,3.1981
67,46,3.0869
68,46,2.9627
69,46,2.8243
70,46,2.6712
71,46,2.5036
72,46,2.3222
73,46,2.1285
74,46,1.9244
75,46,1.7126
76,46,1.4961
77,46,1.2784
78,46,1.0634
79,46,0.8548
80,46,0.6565
81,46,0.4723
82,46,0.3056
83,46,0.1593
84,46,0.0359
85,46,-0.0628
86,46,-0.1359
87,46,-0.1830
88,46,-0.2048
89,46,-0.2024
90,46,-0.1781
91,46,-0.1345
92,46,-0.0751
93,46,-0.0035
94,46,0.0760
95,46,0.1593
96,46,0.2420
97,46,0.3199
98,46,0.3893
99,46,0.4466
0,45,0.0320
1,45,0.1384
2,45,0.2421
3,45,0.3397
4,45,0.4278
5,45,0.5036
6,45,0.5650
7,45,0.6105
8,45,0.6394
9,45,0.6518
10,45,0.6485
11,45,0.6313
12,45,0.6026
13,45,0.5655
14,45,0.5236
15,45,0.4810
16,45,0.4420
17,45,0.4109
18,45,0.3922
19,45,0.3900
20,45,0.4078
21,45,0.4489
22,45,0.5157
23,45,0.6099
24,45,0.7324
25,45,0.8832
26,45,1.0612
27,45,1.2647
28,45,1.4910
29,45,1.7365
30,45,1.9974
31,45,2.2689
32,45,2.5462
33,45,2.8241
34,45,3.0974
35,45,3.3611
36,45,3.6106
37,45,3.8414
38,45,4.0499
39,45,4.2331
40,45,4.3887
41,45,4.5152
42,45,4.6120
43,45,4.6794
44,45,4.7182
45,45,4.7302
46,45,4.7178
47,45,4.6837
48,45,4.6311
49,45,4.5634
50,45,4.4841
51,45,4.3967
52,45,4.3043
53,45,4.2099
54,45,4.1159
55,45,4.0242
56,45,3.9362
57,45,3.8525
58,45,3.7733
59,45,3.6981
60,45,3.6257
61,45,3.5547
62,45,3.4832
63,45,3.4089
64,45,3.3295
65,45,3.2427
66,45,3.1464
67,45,3.0385
68,45,2.9175
69,45,2.7823
70,45,2.6324
71,45,2.4678
72,45,2.2894
73,45,2.0985
74,45,1.8971
75,45,1.6878
76,45,1.4737
77,45,1.2583
78,45,1.0454
79,45,0.8387
80,45,0.6422
81,45,0.4597
82,45,0.2945
83,45,0.1495
84,45,0.0274
85,45,-0.0703
86,45,-0.1424
87,45,-0.1886
88,45,-0.2096
89,45,-0.2065
90,45,-0.1816
91,45,-0.1375
92,45,-0.0776
93,45,-0.0057
94,45,0.0742
95,45,0.1578
96,45,0.2407
97,45,0.3189
98,45,0.3884
99,45,0.4459
0,44,0.0313
1,44,0.1375
2,44,0.2411
3,44,0.3384
4,44,0.4263
5,44,0.5018
6,44,0.5629
7,44,0.6080
8,44,0.6364
9,44,0.6482
10,44,0.6443
11,44,0.6264
12,44,0.5968
13,44,0.5588
14,44,0.5158
15,44,0.4721
16,44,0.4317
17,44,0.3992
18,44,0.3789
19,44,0.3748
20,44,0.3907
21,44,0.4296
22,44,0.4941
23,44,0.5858
24,44,0.7057
25,44,0.8535
26,44,1.0285
27,44,1.2288
28,44,1.4516
29,44,1.6937
30,44,1.9509
31,44,2.2186
32,44,2.4920
33,44,2.7660
34,44,3.0354
35,44,3.2952
36,44,3.5407
37,44,3.7676
38,44,3.9723
39,44,4.1519
40,44,4.3040
41,44,4.4272
42,44,4.5210
43,44,4.5855
44,44,4.6219
45,44,4.6318
46,44,4.6176
47,44,4.5820
48,44,4.5284
49,44,4.4601
50,44,4.3806
51,44,4.2934
52,44,4.2017
53,44,4.1083
54,44,4.0157
55,44,3.9257
56,44,3.8398
57,44,3.7587
58,44,3.6822
59,44,3.6100
60,44,3.5410
61,44,3.4735
62,44,3.4056
63,44,3.3351
64,44,3.2596
65,44,3.1767
66,44,3.0844
67,44,2.9804
68,44,2.8633
69,44,2.7320
70,44,2.5859
71,44,2.4250
72,44,2.2501
73,44,2.0626
74,44,1.8644
75,44,1.6582
76,44,1.4469
77,44,1.2342
78,44,1.0238
79,44,0.8194
80,44,0.6251
81,44,0.4445
82,44,0.2811
83,44,0.1378
84,44,0.0171
85,44,-0.0792
86,44,-0.1501
87,44,-0.1953
88,44,-0.2153
89,44,-0.2115
90,44,-0.1858
91,44,-0.1411
92,44,-0.0807
93,44,-0.0082
94,44,0.0721
95,44,0.1560
96,44,0.2392
97,44,0.3176
98,44,0.3874
99,44,0.4451
0,43,0.0305
1,43,0.1366
2,43,0.2399
3,43,0.3370
4,43,0.4245
5,43,0.4997
6,43,0.5604
7,43,0.6050
8,43,0.6329
9,43,0.6441
10,43,0.6394
11,43,0.6207
12,43,0.5902
13,43,0.5510
14,43,0.5069
15,43,0.4617
16,43,0.4199
17,43,0.3857
18,43,0.3635
19,43,0.3573
20,43,0.3709
21,43,0.4074
22,43,0.4692
23,43,0.5580
24,43,0.6748
25,43,0.8193
26,43,0.9908
27,43,1.1873
28,43,1.4063
29,43,1.6443
30,43,1.8972
31,43,2.1606
32,43,2.4296
33,43,2.6990
34,43,2.9638
35,43,3.2190
36,43,3.4600
37,43,3.6824
38,43,3.8828
39,43,4.0581
40,43,4.2062
41,43,4.3256
42,43,4.4159
43,43,4.4773
44,43,4.5108
45,43,4.5182
46,43,4.5019
47,43,4.4648
48,43,4.4100
49,43,4.3409
50,43,4.2612
51,43,4.1742
52,43,4.0832
53,43,3.9910
54,43,3.9000
55,43,3.8122
56,43,3.7287
57,43,3.6504
58,43,3.5772
59,43,3.5085
60,43,3.4432
61,43,3.3797
62,43,3.3161
63,43,3.2499
64,43,3.1789
65,43,3.1006
66,43,3.0128
67,43,2.9134
68,43,2.8009
69,43,2.6740
70,43,2.5322
71,43,2.3756
72,43,2.2047
73,43,2.0211
74,43,1.8267
75,43,1.6239
76,43,1.4161
77,43,1.2065
78,43,0.9989
79,43,0.7972
80,43,0.6054
81,43,0.4271
82,43,0.2657
83,43,0.1243
84,43,0.0053
85,43,-0.0895
86,43,-0.1590
87,43,-0.2030
88,43,-0.2220
89,43,-0.2172
90,43,-0.1907
91,43,-0.1453
92,43,-0.0842
93,43,-0.0112
94,43,0.0696
95,43,0.1539
96,43,0.2375
97,43,0.3162
98,43,0.3862
99,43,0.4441
0,42,0.0296
1,42,0.1355
2,42,0.2386
3,42,0.3354
4,42,0.4226
5,42,0.4974
6,42,0.5576
7,42,0.6017
8,42,0.6290
9,42,0.6394
10,42,0.6340
11,42,0.6143
12,42,0.5827
13,42,0.5424
14,42,0.4969
15,42,0.4502
16,42,0.4066
17,42,0.3705
18,42,0.3462
19,42,0.3377
20,42,0.3488
21,42,0.3825
22,42,0.4413
23,42,0.5269
24,42,0.6401
25,42,0.7809
26,42,0.9485
27,42,1.1408
28,42,1.3554
29,42,1.5888
30,42,1.8370
31,42,2.0955
32,42,2.3595
33,42,2.6238
34,42,2.8835
35,42,3.1336
36,42,3.3694
37,42,3.5869
38,42,3.7824
39,42,3.9529
40,42,4.0965
41,42,4.2117
42,42,4.2980
43,42,4.3558
44,42,4.3861
45,42,4.3908
46,42,4.3722
47,42,4.3332
48,42,4.2770
49,42,4.2072
50,42,4.1273
51,42,4.0405
52,42,3.9503
53,42,3.8594
54,42,3.7703
55,42,3.6847
56,42,3.6041
57,42,3.5289
58,42,3.4593
59,42,3.3946
60,42,3.3335
61,42,3.2746
62,42,3.2156
63,42,3.1543
64,42,3.0884
65,42,3.0152
66,42,2.9325
67,42,2.8383
68,42,2.7308
69,42,2.6089
70,42,2.4720
71,42,2.3201
72,42,2.1539
73,42,1.9746
74,42,1.7843
75,42,1.5856
76,42,1.3814
77,42,1.1753
78,42,0.9710
79,42,0.7723
80,42,0.5832
81,42,0.4075
82,42,0.2484
83,42,0.1091
84,42,-0.0080
85,42,-0.1011
86,42,-0.1691
87,42,-0.2117
88,42,-0.2294
89,42,-0.2236
90,42,-0.1962
91,42,-0.1499
92,42,-0.0881
93,42,-0.0145
94,42,0.0668
95,42,0.1516
96,42,0.2355
97,42,0.3146
98,42,0.3849
99,42,0.4430
0,41,0.0287
1,41,0.1343
2,41,0.2371
3,41,0.3336
4,41,0.4204
5,41,0.4948
6,41,0.5545
7,41,0.5981
8,41,0.6246
9,41,0.6343
10,41,0.6280
11,41,0.6072
12,41,0.5745
13,41,0.5329
14,41,0.4859
15,41,0.4375
16,41,0.3920
17,41,0.3539
18,41,0.3272
19,41,0.3162
20,41,0.3245
21,41,0.3551
22,41,0.4106
23,41,0.4926
24,41,0.6021
25,41,0.7388
26,41,0.9020
27,41,1.0898
28,41,1.2995
29,41,1.5279
30,41,1.7709
31,41,2.0241
32,41,2.2826
33,41,2.5413
34,41,2.7954
35,41,3.0398
36,41,3.2701
37,41,3.4820
38,41,3.6721
39,41,3.8375
40,41,3.9761
41,41,4.0866
42,41,4.1686
43,41,4.2225
44,41,4.2493
45,41,4.2509
46,41,4.2297
47,41,4.1887
48,41,4.1312
49,41,4.0605
50,41,3.9802
51,41,3.8938
52,41,3.8044
53,41,3.7150
54,41,3.6278
55,41,3.5448
56,41,3.4672
57,41,3.3956
58,41,3.3299
59,41,3.2695
60,41,3.2131
61,41,3.1591
62,41,3.1053
63,41,3.0495
64,41,2.9890
65,41,2.9214
66,41,2.8444
67,41,2.7558
68,41,2.6539
69,41,2.5375
70,41,2.4059
71,41,2.2592
72,41,2.0980
73,41,1.9235
74,41,1.7378
75,41,1.5434
76,41,1.3433
77,41,1.1411
78,41,0.9403
79,41,0.7450
80,41,0.5589
81,41,0.3859
82,41,0.2294
83,41,0.0925
84,41,-0.0225
85,41,-0.1138
86,41,-0.1801
87,41,-0.2212
88,41,-0.2376
89,41,-0.2306
90,41,-0.2022
91,41,-0.1550
92,41,-0.0924
93,41,-0.0181
94,41,0.0637
95,41,0.1490
96,41,0.2334
97,41,0.3128
98,41,0.3834
99,41,0.4418
0,40,0.0276
1,40,0.1330
2,40,0.2355
3,40,0.3317
4,40,0.4181
5,40,0.4921
6,40,0.5512
7,40,0.5941
8,40,0.6200
9,40,0.6288
10,40,0.6215
11,40,0.5997
12,40,0.5657
13,40,0.5226
14,40,0.4740
15,40,0.4238
16,40,0.3763
17,40,0.3359
18,40,0.3068
19,40,0.2930
20,40,0.2983
21,40,0.3256
22,40,0.3776
23,40,0.4558
24,40,0.5610
25,40,0.6934
26,40,0.8519
27,40,1.0347
28,40,1.2393
29,40,1.4623
30,40,1.6997
31,40,1.9471
32,40,2.1996
33,40,2.4524
34,40,2.7004
35,40,2.9387
36,40,3.1629
37,40,3.3689
38,40,3.5532
39,40,3.7130
40,40,3.8463
41,40,3.9518
42,40,4.0291
43,40,4.0787
44,40,4.1017
45,40,4.1001
46,40,4.0762
47,40,4.0330
48,40,3.9739
49,40,3.9022
50,40,3.8216
51,40,3.7355
52,40,3.6471
53,40,3.5592
54,40,3.4743
55,40,3.3940
56,40,3.3197
57,40,3.2518
58,40,3.1904
59,40,3.1346
60,40,3.0833
61,40,3.0346
62,40,2.9865
63,40,2.9364
64,40,2.8819
65,40,2.8203
66,40,2.7493
67,40,2.6668
68,40,2.5709
69,40,2.4605
70,40,2.3347
71,40,2.1936
72,40,2.0378
73,40,1.8685
74,40,1.6877
75,40,1.4980
76,40,1.3023
77,40,1.1042
78,40,0.9072
79,40,0.7155
80,40,0.5327
81,40,0.3627
82,40,0.2090
83,40,0.0745
84,40,-0.0383
85,40,-0.1274
86,40,-0.1920
87,40,-0.2315
88,40,-0.2465
89,40,-0.2382
90,40,-0.2086
91,40,-0.1605
92,40,-0.0971
93,40,-0.0221
94,40,0.0604
95,40,0.1463
96,40,0.2311
97,40,0.3109
98,40,0.3818
99,40,0.4405
0,39,0.0264
1,39,0.1316
2,39,0.2339
3,39,0.3297
4,39,0.4157
5,39,0.4891
6,39,0.5477
7,39,0.5900
8,39,0.6150
9,39,0.6230
10,39,0.6147
11,39,0.5916
12,39,0.5563
13,39,0.5117
14,39,0.4614
15,39,0.4093
16,39,0.3597
17,39,0.3168
18,39,0.2851
19,39,0.2684
20,39,0.2704
21,39,0.2943
22,39,0.3425
23,39,0.4166
24,39,0.5175
25,39,0.6451
26,39,0.7987
27,39,0.9763
28,39,1.1754
29,39,1.3926
30,39,1.6240
31,39,1.8653
32,39,2.1116
33,39,2.3579
34,39,2.5995
35,39,2.8314
36,39,3.0492
37,39,3.2488
38,39,3.4270
39,39,3.5808
40,39,3.7084
41,39,3.8086
42,39,3.8810
43,39,3.9261
44,39,3.9451
45,39,3.9399
46,39,3.9131
47,39,3.8676
48,39,3.8068
49,39,3.7342
50,39,3.6533
51,39,3.5675
52,39,3.4801
53,39,3.3939
54,39,3.3112
55,39,3.2338
56,39,3.1630
57,39,3.0992
58,39,3.0423
59,39,2.9915
60,39,2.9455
61,39,2.9025
62,39,2.8602
63,39,2.8163
64,39,2.7681
65,39,2.7130
66,39,2.6484
67,39,2.5723
68,39,2.4829
69,39,2.3787
70,39,2.2590
71,39,2.1239
72,39,1.9738
73,39,1.8101
